body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin
arm5_reference,push_to_zone,low_friction,23009,v2_no_torque,True,True,1.0,0.006634091921588482,0.006634091921588482,0.00013921656482008483,720,720,0,False,,2ebd5a46a509772b,0.7310942571643793,0.23620381745955357,22.2379056424318,0,0,0,0,True,True,44,8,36,154,0.0,0.7012987012987013,24,0.18944027460237542,0.9264835493530701,0.23305826065662102,0.5247913145998413
arm5_reference,push_to_zone,low_friction,23010,v2_no_torque,True,True,1.0,0.03077982183813733,0.03077982183813733,1.0556237335483045e-05,720,720,0,False,,2ebd5a46a509772b,0.817900523701574,0.24155575543233626,24.721161878693852,0,0,0,0,True,True,36,10,26,166,0.0,0.6385542168674698,25,0.17263126659403738,0.919519386341631,0.23665990646014956,0.582691408257491
arm5_reference,push_to_zone,low_friction,23011,v2_no_torque,False,False,0.6666666666666666,0.021774298295338976,0.021774298295338976,0.1742667383387697,720,477,0,True,stage_timeout,2ebd5a46a509772b,0.9055390864449195,0.2573635027332111,27.68972925809687,0,0,0,0,True,True,35,10,25,330,0.006060606060606061,0.2606060606060606,20,0.17949207044020504,0.3640376377516491,0.25543789356228574,0.6615584219787727
arm5_reference,push_to_zone,low_friction,23012,v2_no_torque,True,True,1.0,0.008328951265123227,0.008328951265123227,1.6991676913298133e-05,720,720,0,False,,2ebd5a46a509772b,0.7545788453817184,0.23383444350220106,21.364060226322973,0,0,0,0,True,True,31,7,24,159,0.0,0.660377358490566,25,0.19736487199292924,0.8755814100402828,0.22923388185577473,0.5396550628939099
arm5_reference,push_to_zone,low_friction,23013,v2_no_torque,True,True,1.0,0.025150071824217315,0.025150071824217315,3.6472463718934954e-05,720,720,0,False,,2ebd5a46a509772b,0.7433685659399707,0.23417529518789684,23.7913333568892,0,0,0,0,True,True,36,9,27,161,0.0,0.6894409937888198,22,0.17442784836301378,1.0451566873958171,0.23146962040346666,0.5257449951855744
arm5_reference,push_to_zone,low_friction,23014,v2_no_torque,True,True,1.0,0.023898439772206428,0.023898439772206428,0.0005635989795365794,720,720,0,False,,2ebd5a46a509772b,0.7363413362567375,0.23240961891636722,21.230421430785277,0,0,0,0,True,True,39,12,27,163,0.0,0.7423312883435583,27,0.1830014917192036,0.8960984160604318,0.22767330660764964,0.5355628288856127
arm5_reference,push_to_zone,low_friction,23015,v2_no_torque,True,True,1.0,0.011564834846018068,0.011564834846018068,0.0006309392157865267,720,720,0,False,,2ebd5a46a509772b,0.8010732032991594,0.24353576208166766,22.75481717934399,0,0,0,0,True,True,31,7,24,150,0.0,0.6466666666666666,24,0.18604430746141618,0.8082862938836645,0.2403853043300264,0.5762044012256413
arm5_reference,push_to_zone,low_friction,23016,v2_no_torque,True,True,1.0,0.013440862092030688,0.013440862092030688,7.476636901016067e-05,720,720,0,False,,2ebd5a46a509772b,0.7814262955936835,0.23995271892435233,23.564696309303123,0,0,0,0,True,True,37,11,26,156,0.0,0.6730769230769231,23,0.18680939893560486,0.9174941860504549,0.23658403741337405,0.5581385829422301
arm5_reference,push_to_zone,low_friction,23017,v2_no_torque,True,True,1.0,0.01808628439267821,0.01808628439267821,1.4748305104137017e-06,720,720,0,False,,2ebd5a46a509772b,0.810851116164292,0.2413090892790647,23.957769633600236,0,0,0,0,True,True,38,11,27,160,0.0,0.63125,25,0.18258839335508023,0.9351276609858037,0.23720159017117032,0.5770122324315397
arm5_reference,push_to_zone,low_friction,23018,v2_no_torque,True,True,1.0,0.008018570864137247,0.008018570864137247,0.00022926992109256994,720,720,0,False,,2ebd5a46a509772b,0.7463708116057406,0.23991744538650336,23.898513202702706,0,0,0,0,True,True,47,11,36,162,0.0,0.654320987654321,26,0.19966576477537487,0.8737243514179811,0.23766429845047282,0.5581944678060267
arm5_reference,push_to_zone,low_friction,23019,v2_no_torque,True,True,1.0,0.02180197679024593,0.02180197679024593,3.303791657252816e-11,720,720,0,False,,2ebd5a46a509772b,0.7911258219523143,0.24400307272279118,25.898039048084662,0,0,0,0,True,True,31,9,22,149,0.0,0.5302013422818792,22,0.17617825771362516,0.8651548006630502,0.24025946925312633,0.5484322579128702
arm5_reference,push_to_zone,low_friction,23020,v2_no_torque,True,True,1.0,0.008099324755795858,0.008099324755795858,0.00016099578985333087,720,720,0,False,,2ebd5a46a509772b,0.7439457747115927,0.23762388925870637,22.80223506980971,0,0,0,0,True,True,37,9,28,157,0.0,0.6687898089171974,19,0.19487787383090685,0.9209043819871584,0.23476273086045346,0.5413264221444196
arm5_reference,push_to_zone,low_friction,23021,v2_no_torque,True,True,1.0,0.02612618197448898,0.02612618197448898,0.0006451186869323055,720,720,0,False,,2ebd5a46a509772b,0.7795809284083877,0.24010308836825411,22.914339691882546,0,0,0,0,True,True,38,10,28,153,0.0,0.6797385620915033,21,0.17355219856887294,0.9900272189260743,0.23730526193951637,0.5781197920624197
arm5_reference,push_to_zone,low_friction,23022,v2_no_torque,True,True,1.0,0.00624247595657846,0.00624247595657846,0.00154908332224785,720,720,0,False,,2ebd5a46a509772b,0.7482329785257322,0.23378689201013467,23.808807230765414,0,0,0,0,True,True,32,9,23,176,0.0,0.6647727272727273,25,0.2079517551351914,0.829524580584551,0.22938474396965064,0.5489445181343502
arm5_reference,push_to_zone,low_friction,23023,v2_no_torque,True,True,1.0,0.017347273219682657,0.017347273219682657,2.056721738625504e-07,720,720,0,False,,2ebd5a46a509772b,0.8795948240804075,0.24987668264901466,25.111011291426863,0,0,0,0,True,True,42,9,33,149,0.0,0.6308724832214765,22,0.18001790974271445,1.01691920934978,0.24668276960578484,0.6447926597467291
arm5_reference,push_to_zone,low_friction,23024,v2_no_torque,True,True,1.0,0.01820448767848778,0.01820448767848778,6.842684492552806e-05,720,720,0,False,,2ebd5a46a509772b,0.7495014879139177,0.23540228200397512,21.00679150245022,0,0,0,0,True,True,38,10,28,158,0.0,0.7215189873417721,22,0.18748927938705312,0.791921311844217,0.23096750285549325,0.5507302125324278
arm5_reference,push_to_zone,latency_load,23001,v2_no_torque,False,False,0.3333333333333333,0.42915678722650175,0.42915678722650175,0.039956585869407805,720,225,0,True,stage_timeout,2ebd5a46a509772b,0.3467271615413634,0.19600064908940876,31.403362391431905,0,0,0,0,False,False,43,13,30,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,latency_load,23002,v2_no_torque,True,True,1.0,0.026717867616111134,0.026717867616111134,1.8884792731147943e-11,720,720,0,False,,2ebd5a46a509772b,0.8018196698616937,0.2449930865159535,43.153004588090724,0,0,0,0,True,True,43,12,31,199,0.0,0.678391959798995,34,0.2094547421160339,0.968817727770983,0.23997864338319583,0.6153758765690798
arm5_reference,push_to_zone,latency_load,23003,v2_no_torque,True,True,1.0,0.025617006283877156,0.025617006283877156,6.865243465238671e-11,720,720,0,False,,2ebd5a46a509772b,0.8715301618357791,0.25534090229656126,43.49180896980704,0,0,0,0,True,True,39,10,29,165,0.0,0.5696969696969697,21,0.19147821256633957,0.8076429713264813,0.2532318405947245,0.6624337023514868
arm5_reference,push_to_zone,latency_load,23004,v2_no_torque,True,True,1.0,0.027328911378369514,0.027328911378369514,6.7986714737951975e-12,720,720,0,False,,2ebd5a46a509772b,0.895574327291625,0.25486323639583713,43.61096376888193,0,0,0,0,True,True,56,16,40,173,0.0,0.6184971098265896,27,0.20381167542577375,0.8815061725383662,0.25149365056426864,0.6739653614791323
arm5_reference,push_to_zone,latency_load,23005,v2_no_torque,True,True,1.0,0.00914514866244981,0.00914514866244981,1.5069775001148401e-05,720,720,0,False,,2ebd5a46a509772b,0.9300920896768452,0.2595206701276767,39.7162273056014,0,0,0,0,True,True,38,5,33,235,0.0,0.625531914893617,37,0.30900573277639354,0.8535388990968499,0.2575784398995067,0.7199847761817533
arm5_reference,push_to_zone,latency_load,23006,v2_no_torque,True,True,1.0,0.016918350383583795,0.016918350383583795,6.039097480896859e-05,720,720,0,False,,2ebd5a46a509772b,0.8535977050597672,0.2519377169588471,39.266274930624995,0,0,0,0,True,True,43,9,34,158,0.0,0.5506329113924051,22,0.20320480070381314,0.7725717873233909,0.2489564635440476,0.6425465841704203
arm5_reference,push_to_zone,latency_load,23007,v2_no_torque,True,True,1.0,0.018821966610731326,0.018821966610731326,3.02177336590467e-12,720,720,0,False,,2ebd5a46a509772b,0.9626705131302171,0.2608702872246453,45.121256609405535,0,0,0,0,True,True,47,12,35,178,0.0,0.5617977528089888,23,0.20983298091025543,0.8718231080129788,0.2576525336757048,0.7291590672786912
arm5_reference,push_to_zone,latency_load,23008,v2_no_torque,True,True,1.0,0.02561856006630918,0.02561856006630918,6.0289787217338704e-05,720,720,0,False,,2ebd5a46a509772b,0.9226966539942254,0.261194229965342,42.40656206064652,0,0,0,0,True,True,72,15,57,186,0.016129032258064516,0.5752688172043011,29,0.21411905736538503,0.9266944651277697,0.26072998846259765,0.712196074535794
arm5_reference,push_to_zone,latency_load,23009,v2_no_torque,True,True,1.0,0.010196796697464107,0.010196796697464107,0.0004895679579083556,720,720,0,False,,2ebd5a46a509772b,0.8464879725273056,0.2530527523245542,37.819895057949715,0,0,0,0,True,True,51,13,38,148,0.0,0.6418918918918919,20,0.19072944627661978,0.8715255226232296,0.2529703807201039,0.6761473050440241
arm5_reference,push_to_zone,latency_load,23010,v2_no_torque,True,True,1.0,0.02164678128198788,0.02164678128198788,0.001297781066789325,720,720,0,False,,2ebd5a46a509772b,0.8867546248726028,0.251503620907976,35.6382451504031,0,0,0,0,True,True,55,9,46,214,0.0,0.7336448598130841,32,0.23783150527140093,0.9676915845044539,0.25037735004020895,0.7403951424894979
arm5_reference,push_to_zone,latency_load,23011,v2_no_torque,True,True,1.0,0.019640509669452067,0.019640509669452067,4.973287702989869e-11,720,720,0,False,,2ebd5a46a509772b,0.9947351981732764,0.2689334961344929,43.76192146006559,0,0,0,0,True,True,50,8,42,145,0.0,0.5310344827586206,21,0.17722070570837675,0.8564386027670532,0.2684657001202292,0.8021692643951801
arm5_reference,push_to_zone,latency_load,23012,v2_no_torque,True,True,1.0,0.028572117324127008,0.028572117324127008,5.092287733248137e-06,720,720,0,False,,2ebd5a46a509772b,0.8674731411106065,0.25079857902541797,38.92171632515337,0,0,0,0,True,True,34,12,22,176,0.0,0.6761363636363636,25,0.18909669558441805,1.0161729086293376,0.24778664622535784,0.7075750593583758
arm5_reference,push_to_zone,latency_load,23013,v2_no_torque,True,True,1.0,0.02014096085811968,0.02014096085811968,9.092974563803546e-05,720,720,0,False,,2ebd5a46a509772b,0.8425643575289681,0.248515107414454,35.07359422691751,0,0,0,0,True,True,48,11,37,175,0.0,0.7028571428571428,23,0.21309450331735666,0.7984822419567507,0.24768503232511097,0.6881116291401721
arm5_reference,push_to_zone,latency_load,23014,v2_no_torque,False,False,0.3333333333333333,0.313386556391991,0.313386556391991,0.0166159046228681,720,214,0,True,stage_timeout,2ebd5a46a509772b,0.7083897692979155,0.28632518965124776,31.772940711066685,0,0,0,0,False,False,56,7,49,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,latency_load,23015,v2_no_torque,True,True,1.0,0.012465295907645151,0.012465295907645151,0.003601994455184605,720,720,0,False,,2ebd5a46a509772b,0.8889476849940501,0.25587210017516837,35.46668186878765,0,0,0,0,True,True,57,11,46,173,0.0,0.6878612716763006,25,0.20857799583531136,1.0399397276005096,0.2561903254620081,0.7039538655493867
arm5_reference,push_to_zone,latency_load,23016,v2_no_torque,True,True,1.0,0.014650536624577543,0.014650536624577543,8.132354809383758e-05,720,720,0,False,,2ebd5a46a509772b,0.9555070086971931,0.26389324169140105,43.193036712635106,0,0,0,0,True,True,49,8,41,233,0.0,0.630901287553648,36,0.2863432149283808,1.0217354894103894,0.26278779579051104,0.7257639085376475
arm5_reference,push_to_zone,latency_load,23017,v2_no_torque,True,True,1.0,0.01987583674453965,0.01987583674453965,2.353917049963786e-06,720,720,0,False,,2ebd5a46a509772b,0.9227882499968978,0.256924056114303,38.82652185385358,0,0,0,0,True,True,50,12,38,192,0.0,0.640625,26,0.2042671994020459,0.9743836109294075,0.2539924644646233,0.7299137622323686
arm5_reference,push_to_zone,latency_load,23018,v2_no_torque,False,False,0.3333333333333333,0.3259290715156763,0.3259290715156763,0.015301465544044672,720,215,0,True,stage_timeout,2ebd5a46a509772b,0.6636493930715064,0.2785765914891834,31.490588015801734,0,0,0,0,False,False,48,11,37,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,latency_load,23019,v2_no_torque,True,True,1.0,0.01223103979277567,0.01223103979277567,3.767249684542601e-05,720,720,0,False,,2ebd5a46a509772b,0.8746764277659547,0.25524604491859393,37.17670488854459,0,0,0,0,True,True,44,11,33,153,0.0,0.6666666666666666,22,0.19657991845008685,0.9301295857850819,0.2553190609776717,0.6865080630537408
arm5_reference,push_to_zone,latency_load,23020,v2_no_torque,True,True,1.0,0.006863044854388111,0.006863044854388111,0.00034809467231450736,720,720,0,False,,2ebd5a46a509772b,0.8437773055807112,0.2520037586652989,37.0000036969588,0,0,0,0,True,True,54,12,42,173,0.0,0.6589595375722543,26,0.20639266756395835,0.9361386615557503,0.25201584872342614,0.6765364333311568
arm5_reference,push_to_zone,latency_load,23021,v2_no_torque,True,True,1.0,0.010331490644753293,0.010331490644753293,0.003475375413103576,720,720,0,False,,2ebd5a46a509772b,0.9026283923702167,0.2582481688034735,40.16891731265374,0,0,0,0,True,True,58,15,43,193,0.0,0.6424870466321243,29,0.2431811310647314,0.9240985232839108,0.25793160490769956,0.7090665263164166
arm5_reference,push_to_zone,latency_load,23022,v2_no_torque,True,True,1.0,0.009213091074069963,0.009213091074069963,0.0013060171204527873,720,720,0,False,,2ebd5a46a509772b,0.8276706001510341,0.24573830149067544,35.35550125589155,0,0,0,0,True,True,47,9,38,180,0.0,0.7,30,0.21850553398856207,0.9853142708434057,0.24438775382884395,0.703410810843013
arm5_reference,push_to_zone,latency_load,23023,v2_no_torque,True,True,1.0,0.011258848337285379,0.011258848337285379,5.7473841806093934e-11,720,720,0,False,,2ebd5a46a509772b,0.9979847922221317,0.2653094978348988,43.86640031385138,0,0,0,0,True,True,52,8,44,145,0.0,0.5379310344827586,20,0.2044379322203741,0.6579774996175256,0.2627333075664029,0.7661864556899927
arm5_reference,push_to_zone,latency_load,23024,v2_no_torque,True,True,1.0,0.013738716043454741,0.013738716043454741,0.0007003993640413461,720,720,0,False,,2ebd5a46a509772b,0.8755969955911425,0.25386611008218124,37.064121033477974,0,0,0,0,True,True,42,6,36,208,0.0,0.7451923076923077,29,0.245902732918372,1.0281391018131556,0.25382216552453735,0.7105661518672877
arm5_reference,push_to_zone,severe,23001,v2_no_torque,False,False,0.0,0.19608567980304753,0.19608567980304753,3.5443283909622096e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7864291552308194,0.2844236802567871,136.70616359020897,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23002,v2_no_torque,False,False,0.0,0.20338002486828877,0.20338002486828877,4.889157745928703e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7642265234540546,0.28200315824804933,136.80164285499424,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23003,v2_no_torque,False,False,0.0,0.2517098986403912,0.2517098986403912,5.136945447307281e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8215871463863489,0.28427588498447276,141.30734296763038,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23004,v2_no_torque,False,False,0.0,0.241407748073096,0.241407748073096,8.760694274874964e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8368886273788751,0.28488946936462395,140.02043902701004,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23005,v2_no_torque,False,False,0.0,0.25518471379387836,0.25518471379387836,9.015403835245676e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8169276833228074,0.2858393236292228,139.722850512875,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23006,v2_no_torque,False,False,0.0,0.2315460862750827,0.2315460862750827,3.059175844989642e-07,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7880707773999158,0.28458542801662634,137.74696435775272,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23007,v2_no_torque,False,False,0.0,0.23395226555159,0.23395226555159,5.5096029712273785e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8905050730376389,0.28659932102388047,145.01840011848654,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23008,v2_no_torque,False,False,0.0,0.26949333745410436,0.26949333745410436,2.0589287070522177e-07,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8337474942313712,0.284486252871375,139.3552864774209,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23009,v2_no_torque,False,False,0.0,0.22595258050963182,0.22595258050963182,3.3102026349547205e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7805075645066086,0.28180450610633906,136.19570553838545,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23010,v2_no_torque,False,False,0.0,0.22243883460127822,0.22243883460127822,1.3658202124256154e-07,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8453822268721587,0.28655084328476493,141.4117880022027,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23011,v2_no_torque,False,False,0.0,0.27791631390959176,0.27791631390959176,0.15084352623883066,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8703754026880022,0.28200464348538434,140.0271149839555,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23012,v2_no_torque,False,False,0.0,0.22482668102232686,0.22482668102232686,0.08267007842140653,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7995436272016292,0.28426661052078744,138.15120859631745,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23013,v2_no_torque,False,False,0.0,0.23903764357087812,0.23903764357087812,3.954746343623538e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8193893869401982,0.2859174291713134,141.97476306076123,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23014,v2_no_torque,False,False,0.0,0.2034010220584128,0.2034010220584128,0.14612977842996933,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.825695290291173,0.28557609835850084,140.99383873112365,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23015,v2_no_torque,False,False,0.0,0.2290367123394645,0.2290367123394645,3.807411223498406e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8180480209355605,0.28362710182551437,136.58214449392128,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,severe,23016,v2_no_torque,False,False,0.0,0.19454723654912198,0.19454723654912198,0.14472305637134997,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8366849837781536,0.2850660023749717,139.43739665681693,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
